#Exit profile rao nozzle for RFZ-ST2 upper stage
#"adial coordinate"
#"axial velocity"
#"radial velocity"
#"pressure"
#"sa_viscosity"
#"temperature"
#"Mach_number"
#"CO_mass_fraction"
#"CO2_mass_fraction"
#"H2_mass_fraction"
#"H2O_mass_fraction"
#"OH_mass_fraction"
#"O2_mass_fraction"
#"density"
 1.399747061E+00 3.004312613E+03 3.536328898E+02 7.150305641E+03 1.292365881E+00 1.149731707E+03 4.263073086E+00 3.636928977E-01 3.706923440E-01 1.293785496E-02 2.524516383E-01 3.120072398E-05 3.804495903E-06 1.782141476E-02
 0.000000000E+00 3.560411338E+03 0.000000000E+00 2.104110671E+03 6.712474646E-06 8.737967068E+02 5.701547792E+00 3.727026003E-01 3.565446933E-01 1.217190279E-02 2.582390558E-01 7.356325527E-06 1.820635282E-05 6.890318570E-03
 1.370689446E+00 3.153697610E+03 3.642523271E+02 6.847348235E+03 1.035458180E+00 1.129003252E+03 4.511876696E+00 3.643141967E-01 3.697165808E-01 1.288233236E-02 2.528488748E-01 3.024128150E-05 4.562671047E-06 1.737671693E-02
 1.341588122E+00 3.287051260E+03 3.739335182E+02 6.490540235E+03 6.876425499E-01 1.109778329E+03 4.739350794E+00 3.650798379E-01 3.685077005E-01 1.281121104E-02 2.533482856E-01 2.962014355E-05 5.459975975E-06 1.675393672E-02
 1.312371978E+00 3.373121542E+03 3.800560924E+02 6.131117024E+03 3.754349092E-01 1.096871302E+03 4.889242580E+00 3.657897076E-01 3.673776919E-01 1.274414796E-02 2.538220707E-01 2.952647629E-05 6.272840344E-06 1.601044462E-02
 1.282805241E+00 3.426589151E+03 3.831210715E+02 5.743915156E+03 1.451897285E-01 1.086032290E+03 4.989000242E+00 3.663756141E-01 3.664387466E-01 1.268982847E-02 2.542167427E-01 2.947355142E-05 7.030115945E-06 1.514676552E-02
 1.248763685E+00 3.455783649E+03 3.838351539E+02 5.321958033E+03 2.097179745E-02 1.072281050E+03 5.060800768E+00 3.667614891E-01 3.658257799E-01 1.265492554E-02 2.544684388E-01 2.843808103E-05 7.718755726E-06 1.421171663E-02
 1.206800593E+00 3.471623282E+03 3.846664561E+02 4.833935035E+03 0.000000000E+00 1.051581048E+03 5.130236600E+00 3.670009717E-01 3.654647886E-01 1.263311085E-02 2.546053690E-01 2.562849641E-05 8.424916788E-06 1.316096156E-02
 1.153822277E+00 3.482200529E+03 3.852091499E+02 4.285405371E+03 0.000000000E+00 1.023625214E+03 5.211109140E+00 3.670800554E-01 3.653754023E-01 1.262275072E-02 2.546229753E-01 2.142928058E-05 9.199066682E-06 1.198542078E-02
 1.087918939E+00 3.493313742E+03 3.871732650E+02 3.711017722E+03 3.795616806E-06 9.916074008E+02 5.306220959E+00 3.669665058E-01 3.655872616E-01 1.262363199E-02 2.545185543E-01 1.727125909E-05 1.014003617E-05 1.071326923E-02
 1.008651164E+00 3.508815328E+03 3.862073075E+02 3.152839916E+03 7.111484124E-06 9.576373947E+02 5.416838880E+00 3.667433622E-01 3.659532296E-01 1.262925050E-02 2.543606289E-01 1.363851303E-05 1.131221715E-05 9.423494327E-03
 9.198755402E-01 3.527301431E+03 3.838113921E+02 2.666410715E+03 7.975568185E-06 9.241485980E+02 5.535912908E+00 3.666016904E-01 3.661708213E-01 1.262780975E-02 2.542750312E-01 1.061922378E-05 1.258103452E-05 8.257142407E-03
 8.199097281E-01 3.543516140E+03 3.749965617E+02 2.305417519E+03 7.163976681E-06 8.955927831E+02 5.641719700E+00 3.668016415E-01 3.658429327E-01 1.260412482E-02 2.544180524E-01 8.411175578E-06 1.366620481E-05 7.366039676E-03
 7.076171370E-01 3.554441130E+03 3.555518344E+02 2.074270071E+03 6.566695374E-06 8.743083171E+02 5.719685511E+00 3.675068330E-01 3.647252591E-01 1.254777584E-02 2.548819416E-01 6.971372023E-06 1.457553573E-05 6.788455468E-03
 5.858236514E-01 3.560233684E+03 3.250594197E+02 1.959071889E+03 6.397370330E-06 8.621773704E+02 5.761643668E+00 3.687415571E-01 3.627791681E-01 1.245661581E-02 2.556820832E-01 6.260156595E-06 1.546594013E-05 6.501521600E-03
 4.553056647E-01 3.562093950E+03 2.788107603E+02 1.945385190E+03 6.488633009E-06 8.599621942E+02 5.765072403E+00 3.701269136E-01 3.605972308E-01 1.235597674E-02 2.565784697E-01 6.205059305E-06 1.645226842E-05 6.472802182E-03
 3.155589312E-01 3.561909013E+03 2.130976849E+02 2.001657120E+03 6.612041373E-06 8.646443117E+02 5.742608455E+00 3.715855096E-01 3.583011636E-01 1.225129684E-02 2.575204190E-01 6.605263021E-06 1.742698467E-05 6.624093330E-03
 1.661717737E-01 3.560897290E+03 1.239807089E+02 2.080577824E+03 6.687932888E-06 8.713410905E+02 5.713345538E+00 3.725554313E-01 3.567758120E-01 1.218219863E-02 2.581448687E-01 7.155500803E-06 1.810411244E-05 6.832448215E-03
